id,area,Y,M,O,total
17086,28.98706608127149,614.0,2216.0,531.0,3361.0
17087,9.287087810503355,55.0,230.0,60.0,345.0
17088,14.38749456993816,147.0,528.0,153.0,828.0
17089,48.69804924224378,1653.0,6177.0,1656.0,9486.0
17090,13.490737563232042,108.0,486.0,134.0,728.0
17091,11.346805717910216,63.0,300.0,152.0,515.0
17092,35.52463933666322,604.0,3217.0,1227.0,5048.0
17093,17.76231966833161,160.0,820.0,282.0,1262.0
17094,19.75474626513841,207.0,1063.0,291.0,1561.0
17095,102.6328407479789,6746.0,28506.0,6882.0,42134.0
17096,7.053367989832942,28.0,132.0,39.0,199.0
17097,8.48528137423857,51.0,174.0,63.0,288.0
17098,11.045361017187261,56.0,339.0,93.0,488.0
17099,5.267826876426369,12.0,76.0,23.0,111.0
17100,8.602325267042627,36.0,207.0,53.0,296.0
17101,14.517231140957975,163.0,517.0,163.0,843.0
17102,13.919410907075054,83.0,463.0,229.0,775.0
17103,44.64302857109943,1240.0,5264.0,1468.0,7972.0
17105,9.327379053088816,39.0,230.0,79.0,348.0
17106,7.33143914930759,28.0,120.0,67.0,215.0
17107,9.656603957913983,51.0,219.0,103.0,373.0
17109,15.827191791344413,155.0,668.0,179.0,1002.0
17110,20.56088519495209,216.0,1054.0,421.0,1691.0
17111,19.144189719076646,251.0,953.0,262.0,1466.0
17112,7.3824115301167,22.0,135.0,61.0,218.0
17114,98.53425800197614,5847.0,25368.0,7621.0,38836.0
17115,9.9498743710662,64.0,254.0,78.0,396.0
17116,10.27131929208707,39.0,275.0,108.0,422.0
17117,77.85403008194245,4093.0,15595.0,4557.0,24245.0
17118,68.22572828486332,2492.0,12050.0,4077.0,18619.0
17119,5.830951894845301,27.0,78.0,31.0,136.0
17120,19.352002480363627,253.0,939.0,306.0,1498.0
17121,8.73212459828649,38.0,197.0,70.0,305.0
17123,10.805091392487155,73.0,280.0,114.0,467.0
17124,25.411611519146124,340.0,1620.0,623.0,2583.0
17125,6.34428877022476,23.0,101.0,37.0,161.0
17126,10.35615758860399,64.0,252.0,113.0,429.0
17128,12.144957801491119,71.0,371.0,148.0,590.0
17129,6.855654600401044,36.0,114.0,38.0,188.0
17130,10.63014581273465,63.0,282.0,107.0,452.0
17132,22.621892051727237,308.0,1305.0,434.0,2047.0
17133,20.904544960366874,229.0,1042.0,477.0,1748.0
17134,8.74642784226795,33.0,189.0,84.0,306.0
17135,11.958260743101398,79.0,375.0,118.0,572.0
17136,8.5,34.0,191.0,64.0,289.0
17137,34.57600323924094,767.0,3116.0,899.0,4782.0
17138,16.446884203398525,98.0,628.0,356.0,1082.0
17139,21.93171219946131,323.0,1240.0,361.0,1924.0
17140,16.263455967290593,129.0,659.0,270.0,1058.0
17141,50.102395152327794,1470.0,6934.0,1637.0,10041.0
17142,32.01171660501823,856.0,2618.0,625.0,4099.0
17143,7.729812416870153,35.0,145.0,59.0,239.0
17144,8.351646544245034,32.0,178.0,69.0,279.0
17145,21.482551058940835,186.0,1133.0,527.0,1846.0
17146,33.529837458597974,638.0,3118.0,741.0,4497.0
17147,51.89653167601858,1545.0,6622.0,2606.0,10773.0
17148,24.71841418861655,377.0,1609.0,458.0,2444.0
17149,11.489125293076057,101.0,337.0,90.0,528.0
17150,23.065125189341593,318.0,1393.0,417.0,2128.0
17151,8.12403840463596,35.0,178.0,51.0,264.0
17152,71.16003091623837,3096.0,13304.0,3855.0,20255.0
17153,9.069178573608527,61.0,206.0,62.0,329.0
17154,6.264982043070834,17.0,101.0,39.0,157.0
17155,92.12220145003049,7055.0,22533.0,4358.0,33946.0
17157,6.576473218982953,35.0,107.0,31.0,173.0
17158,12.99038105676658,88.0,476.0,111.0,675.0
17159,14.815532390029054,124.0,543.0,211.0,878.0
17160,75.71987849963838,3486.0,14562.0,4886.0,22934.0
17161,20.43281674170255,248.0,1084.0,338.0,1670.0
17162,7.681145747868608,51.0,136.0,49.0,236.0
17163,32.57299494980466,831.0,2670.0,743.0,4244.0
17164,38.62965182343739,947.0,3668.0,1354.0,5969.0
